"IntID","LegID","LegType","LegRtType","LegSpeed","LegWidth","NumLanes","MergeLanes","PaveType","MedType","MedWidth","LegTCType","LTLanes","LTWidth","LTLnLength","LTOffset","RTLanes","RTWidth","RTLnLength","RTChannel","RTMoveCtrl","PedCross","Rumble","OneWay","TurnProhib","SightLt","SightRt","IntCat","AreaType","NumberLegs","IntTCType","Lighting","Terrain","Offset","OffsetDist","SkewAngle","NextPIDist","AADT","IntAADT","X5YrCrashCount","X1YrCrashCount","TotalAADT","TotalT5YearInM","Traffic","Lat","Long","County","City"
"340475","340475_3","2","5",55,27,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","3","1","2","2","1","2","2","3","1",3,"1","2","2","2",0,2,5921,156,16940,1,0.2,334,0.2847,30.9155,33.29996,-86.3696,"Shelby","Rural Shelby"
"340475","340475_1","1","1",65,140,4,"0","1","2",72,"1",1,12,207,-72,0,0,0,"1","1","1","2","2","1","3","2","3","1",3,"1","2","2","2",0,2,5921,89,16940,2,0.4,334,0.162425,30.9155,33.29996,-86.3696,"Shelby","Rural Shelby"
"340475","340475_2","1","1",65,160,4,"1","1","2",77,"1",1,12,244,-72,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","2","2",0,2,5921,89,16940,1,0.2,334,0.162425,30.9155,33.29996,-86.3696,"Shelby","Rural Shelby"
"340617","340617_2","1","1",50,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,11,829,86,16580,0,0,33332,0.15695,30.2585,32.33933,-86.3682,"Montgomery","Montgomery"
"340617","340617_1","1","1",50,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,11,829,86,16580,1,0.2,33332,0.15695,30.2585,32.33933,-86.3682,"Montgomery","Montgomery"
"340617","340617_4","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,11,829,16580,16580,0,0,33332,30.2585,30.2585,32.33933,-86.3682,"Montgomery","Montgomery"
"340617","340617_3","2","5",25,20,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,11,829,16580,16580,1,0.2,33332,30.2585,30.2585,32.33933,-86.3682,"Montgomery","Montgomery"
"340755","340755_2","1","1",50,23,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","1","1","2",0,2,829,86,16580,0,0,16752,0.15695,30.2585,32.33752,-86.36657,"Montgomery","Montgomery"
"340755","340755_1","1","1",50,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","1","2",0,2,829,86,16580,0,0,16752,0.15695,30.2585,32.33752,-86.36657,"Montgomery","Montgomery"
"340755","340755_3","2","5",25,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","1","1","2",0,2,829,16580,16580,1,0.2,16752,30.2585,30.2585,32.33752,-86.36657,"Montgomery","Montgomery"
"342992","342992_2","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","1","2",0,32,1950,302,990,0,0,1023,0.55115,1.80675,32.13394,-86.48964,"Lowndes","Rural Lowndes"
"342992","342992_1","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","1","2",0,32,1950,302,990,0,0,1023,0.55115,1.80675,32.13394,-86.48964,"Lowndes","Rural Lowndes"
"342992","342992_4","2","3",45,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","1","2",0,32,1950,226,990,0,0,1023,0.41245,1.80675,32.13394,-86.48964,"Lowndes","Rural Lowndes"
"342992","342992_3","2","3",45,21,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","1","2",0,32,1950,193,990,1,0.2,1023,0.352225,1.80675,32.13394,-86.48964,"Lowndes","Rural Lowndes"
"344905","344905_3","2","5",25,17,2,"0","3","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",10,52,2419,1880,1880,0,0,3980,3.431,3.431,32.00002,-86.3418,"Crenshaw","Rural Crenshaw"
"344905","344905_4","2","5",25,22,2,"0","3","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",10,52,2419,1880,1880,0,0,3980,3.431,3.431,32.00002,-86.3418,"Crenshaw","Rural Crenshaw"
"344905","344905_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",10,52,2419,110,1880,0,0,3980,0.20075,3.431,32.00002,-86.3418,"Crenshaw","Rural Crenshaw"
"344905","344905_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",10,52,2419,110,1880,0,0,3980,0.20075,3.431,32.00002,-86.3418,"Crenshaw","Rural Crenshaw"
"346906","346906_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","1","1",3,"1","2","2","2",0,10,3929,110,1880,0,0,2100,0.20075,3.431,31.99237,-86.33594,"Crenshaw","Rural Crenshaw"
"346906","346906_3","2","5",25,18,2,"0","3","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","1","1",3,"1","2","2","2",0,10,3929,1880,1880,0,0,2100,3.431,3.431,31.99237,-86.33594,"Crenshaw","Rural Crenshaw"
"346906","346906_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","2","2",0,10,3929,110,1880,0,0,2100,0.20075,3.431,31.99237,-86.33594,"Crenshaw","Rural Crenshaw"
"347654","347654_1","1","1",65,104,4,"0","1","2",46,"1",1,14,0,0,0,0,0,"1","1","1","2","2","1","3","2","3","1",3,"1","2","1","2",0,4,520,49,13740,0,0,13838,0.089425,25.0755,34.65556,-86.328,"Jackson","Rural Jackson"
"347654","347654_3","2","3",25,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","1","2","3","1",3,"1","2","1","2",0,4,520,13740,13740,0,0,13838,25.0755,25.0755,34.65556,-86.328,"Jackson","Rural Jackson"
"347654","347654_2","1","1",65,108,4,"0","1","2",48,"1",1,14,209,0,0,0,0,"1","1","1","2","2","1","1","3","3","1",3,"1","2","1","2",0,4,520,49,13740,0,0,13838,0.089425,25.0755,34.65556,-86.328,"Jackson","Rural Jackson"
"348002","348002_3","2","5",35,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","1",8,15,778,68,4840,1,0.2,649,0.1241,8.833,33.63582,-86.3245,"St. Clair","Rural St. Clair"
"348002","348002_1","1","1",55,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","1",8,15,778,210,4840,2,0.4,649,0.38325,8.833,33.63582,-86.3245,"St. Clair","Rural St. Clair"
"348002","348002_4","2","5",35,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","1",8,15,778,161,4840,2,0.4,649,0.293825,8.833,33.63582,-86.3245,"St. Clair","Rural St. Clair"
"348002","348002_2","1","1",55,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","1",8,15,778,210,4840,1,0.2,649,0.38325,8.833,33.63582,-86.3245,"St. Clair","Rural St. Clair"
"350352","350352_2","1","1",55,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","1","2",0,57,2828,93,1730,0,0,1916,0.169725,3.15725,34.71485,-86.3168,"Jackson","Rural Jackson"
"350352","350352_3","2","3",25,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","1","1",3,"1","2","1","2",0,57,2828,1730,1730,0,0,1916,3.15725,3.15725,34.71485,-86.3168,"Jackson","Rural Jackson"
"350352","350352_1","1","1",55,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","1","1",3,"1","2","1","2",0,57,2828,93,1730,0,0,1916,0.169725,3.15725,34.71485,-86.3168,"Jackson","Rural Jackson"
"359103","359103_4","2","5",40,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","1","2","1",24,12,836,268,2760,0,0,3340,0.4891,5.037,33.39826,-86.40552,"Shelby","Rural Shelby"
"359103","359103_1","1","1",45,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","1","2","1",24,12,836,156,2760,0,0,3340,0.2847,5.037,33.39826,-86.40552,"Shelby","Rural Shelby"
"359103","359103_3","2","5",40,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","1","2","1",24,12,836,2760,2760,0,0,3340,5.037,5.037,33.39826,-86.40552,"Shelby","Rural Shelby"
"359103","359103_2","1","1",45,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","1","2","1",24,12,836,156,2760,0,0,3340,0.2847,5.037,33.39826,-86.40552,"Shelby","Rural Shelby"
"360402","360402_3","2","3",25,31,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","1","1",11,7,699,12180,12180,0,0,24416,22.2285,22.2285,34.60969,-86.27272,"Jackson","Woodville"
"360402","360402_1","1","1",65,104,4,"0","1","2",44,"1",1,14,255,-39,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","1","1",11,7,699,28,12180,0,0,24416,0.0511,22.2285,34.60969,-86.27272,"Jackson","Woodville"
"360402","360402_2","1","5",65,103,4,"1","1","2",44,"1",1,14,280,-39,0,0,0,"1","1","1","2","2","1","1","2","4","1",4,"2","2","1","1",11,7,699,28,12180,0,0,24416,0.0511,22.2285,34.60969,-86.27272,"Jackson","Woodville"
"360402","360402_4","2","3",25,38,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","1","1",11,7,699,12180,12180,0,0,24416,22.2285,22.2285,34.60969,-86.27272,"Jackson","Woodville"
"362140","362140_3","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","3","1",3,"1","2","1","2",0,1,5448,5910,5910,0,0,6376,10.78575,10.78575,32.14956,-86.27126,"Montgomery","Rural Montgomery"
"362140","362140_2","1","1",55,113,4,"0","1","2",46,"1",1,12,102,-50,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","1","2",0,1,5448,233,5910,0,0,6376,0.425225,10.78575,32.14956,-86.27126,"Montgomery","Rural Montgomery"
"362140","362140_1","1","1",55,113,4,"0","1","2",46,"1",1,12,102,-50,0,0,0,"1","1","1","2","2","1","3","2","3","1",3,"1","2","1","2",0,1,5448,233,5910,1,0.2,6376,0.425225,10.78575,32.14956,-86.27126,"Montgomery","Rural Montgomery"
"362180","362180_2","1","1",55,131,4,"0","1","2",59,"1",1,15,259,-53,1,14,226,"2","1","1","2","2","1","2","2","4","1",4,"2","2","1","2",0,2,2202,233,5910,0,0,12286,0.425225,10.78575,32.16159,-86.27115,"Montgomery","Rural Montgomery"
"362180","362180_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","1","2",0,2,2202,5910,5910,0,0,12286,10.78575,10.78575,32.16159,-86.27115,"Montgomery","Rural Montgomery"
"362180","362180_1","1","1",55,133,4,"0","1","2",63,"1",1,14,262,-53,1,14,240,"2","1","1","2","2","1","2","2","4","1",4,"2","2","1","2",0,2,2202,233,5910,0,0,12286,0.425225,10.78575,32.16159,-86.27115,"Montgomery","Rural Montgomery"
"362180","362180_4","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","1","2",0,2,2202,5910,5910,0,0,12286,10.78575,10.78575,32.16159,-86.27115,"Montgomery","Rural Montgomery"
"366989","366989_3","2","3",45,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","1","1",3,"1","2","2","2",0,38,490,166,2280,0,0,434,0.30295,4.161,32.68273,-86.25376,"Elmore","Rural Elmore"
"366989","366989_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","1","1",3,"1","2","2","2",0,38,490,134,2280,1,0.2,434,0.24455,4.161,32.68273,-86.25376,"Elmore","Rural Elmore"
"366989","366989_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","2","2",0,38,490,134,2280,1,0.2,434,0.24455,4.161,32.68273,-86.25376,"Elmore","Rural Elmore"
"369693","369693_3","2","3",40,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",23,47,4698,40,2280,0,0,388,0.073,4.161,32.70196,-86.24434,"Elmore","Rural Elmore"
"369693","369693_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",23,47,4698,134,2280,1,0.2,388,0.24455,4.161,32.70196,-86.24434,"Elmore","Rural Elmore"
"369693","369693_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",23,47,4698,134,2280,0,0,388,0.24455,4.161,32.70196,-86.24434,"Elmore","Rural Elmore"
"369693","369693_4","2","3",40,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",23,47,4698,80,2280,1,0.2,388,0.146,4.161,32.70196,-86.24434,"Elmore","Rural Elmore"
"37191","37191_4","2","5",25,20,2,"0","3","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",11,15,6829,1640,1640,0,0,3448,2.993,2.993,31.7479,-88.05282,"Clarke","Rural Clarke"
"37191","37191_2","1","1",55,22,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",11,15,6829,84,1640,0,0,3448,0.1533,2.993,31.7479,-88.05282,"Clarke","Rural Clarke"
"37191","37191_3","2","5",25,27,2,"0","3","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",11,15,6829,1640,1640,0,0,3448,2.993,2.993,31.7479,-88.05282,"Clarke","Rural Clarke"
"37191","37191_1","1","1",55,21,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",11,15,6829,84,1640,1,0.2,3448,0.1533,2.993,31.7479,-88.05282,"Clarke","Rural Clarke"
"372545","372545_1","1","1",55,113,4,"0","1","2",21,"1",2,24,192,-31,2,26,209,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,14,185,168,30910,6,1.2,62156,0.3066,56.41075,32.31758,-86.2316,"Montgomery","Montgomery"
"372545","372545_3","2","5",25,33,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,14,185,30910,30910,3,0.6,62156,56.41075,56.41075,32.31758,-86.2316,"Montgomery","Montgomery"
"372545","372545_4","2","5",25,67,2,"0","1","5",16,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,14,185,30910,30910,5,1,62156,56.41075,56.41075,32.31758,-86.2316,"Montgomery","Montgomery"
"372545","372545_2","1","1",55,90,4,"0","1","2",32,"1",1,11,123,-31,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,14,185,168,30910,3,0.6,62156,0.3066,56.41075,32.31758,-86.2316,"Montgomery","Montgomery"
"373064","373064_1","1","1",55,127,6,"0","1","2",42,"1",1,14,192,-42,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","1","2",0,1,0,197,41690,4,0.8,42084,0.359525,76.08425,32.33892,-86.22706,"Montgomery","Montgomery"
"373064","373064_2","1","1",55,128,6,"0","1","2",43,"1",1,13,211,-42,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","1","2",0,1,0,197,41690,6,1.2,42084,0.359525,76.08425,32.33892,-86.22706,"Montgomery","Montgomery"
"373064","373064_3","2","5",25,67,1,"0","1","3",22,"2",1,12,69,0,1,12,20,"1","2","1","2","2","1","2","2","7","2",3,"1","1","1","2",0,1,0,41690,41690,4,0.8,42084,76.08425,76.08425,32.33892,-86.22706,"Montgomery","Montgomery"
"378523","378523_2","1","1",65,133,4,"0","1","2",64,"1",0,0,0,0,1,12,92,"3","3","1","2","2","1","3","2","3","1",3,"1","2","2","2",0,5,740,236,5980,1,0.2,653,0.4307,10.9135,32.58791,-86.20988,"Elmore","Rural Elmore"
"378523","378523_3","2","3",45,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","3","1","2","2","1","2","2","3","1",3,"1","2","2","2",0,5,740,181,5980,2,0.4,653,0.330325,10.9135,32.58791,-86.20988,"Elmore","Rural Elmore"
"378523","378523_1","1","1",65,116,4,"0","1","2",46,"1",1,16,171,0,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","2","2",0,5,740,236,5980,0,0,653,0.4307,10.9135,32.58791,-86.20988,"Elmore","Rural Elmore"
"378690","378690_3","2","3",45,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,2,740,5980,5980,3,0.6,6713,10.9135,10.9135,32.58631,-86.20909,"Elmore","Rural Elmore"
"378690","378690_4","2","3",45,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,2,740,261,5980,1,0.2,6713,0.476325,10.9135,32.58631,-86.20909,"Elmore","Rural Elmore"
"378690","378690_2","1","1",65,132,4,"0","1","2",46,"1",1,16,152,-42,1,12,137,"3","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,2,740,236,5980,2,0.4,6713,0.4307,10.9135,32.58631,-86.20909,"Elmore","Rural Elmore"
"378690","378690_1","1","1",65,118,4,"0","1","2",50,"1",1,15,140,-42,0,0,0,"3","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,2,740,236,5980,4,0.8,6713,0.4307,10.9135,32.58631,-86.20909,"Elmore","Rural Elmore"
"392890","392890_4","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,32,1120,11180,11180,0,0,22390,20.4035,20.4035,33.50848,-86.12855,"Talladega","Rural Talladega"
"392890","392890_1","1","1",65,132,4,"0","1","2",62,"1",1,14,249,-48,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,32,1120,15,11180,2,0.4,22390,0.027375,20.4035,33.50848,-86.12855,"Talladega","Rural Talladega"
"392890","392890_2","1","1",65,130,4,"0","1","2",62,"1",1,14,253,-48,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,32,1120,15,11180,2,0.4,22390,0.027375,20.4035,33.50848,-86.12855,"Talladega","Rural Talladega"
"392890","392890_3","2","5",25,14,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,32,1120,11180,11180,0,0,22390,20.4035,20.4035,33.50848,-86.12855,"Talladega","Rural Talladega"
"393027","393027_3","2","5",25,19,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","3","1",3,"1","2","2","2",0,23,2458,11470,11470,0,0,11506,20.93275,20.93275,33.5734,-86.12691,"Talladega","Rural Talladega"
"393027","393027_1","1","1",55,129,4,"0","1","2",56,"1",1,12,162,0,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","2","2",0,23,2458,18,11470,0,0,11506,0.03285,20.93275,33.5734,-86.12691,"Talladega","Rural Talladega"
"393027","393027_2","1","1",55,129,4,"0","1","2",75,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","3","1",3,"1","2","2","2",0,23,2458,18,11470,0,0,11506,0.03285,20.93275,33.5734,-86.12691,"Talladega","Rural Talladega"
"394970","394970_4","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","2",0,21,3554,124,3030,0,0,576,0.2263,5.52975,34.70584,-86.10683,"Jackson","Rural Jackson"
"394970","394970_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","2",0,21,3554,164,3030,0,0,576,0.2993,5.52975,34.70584,-86.10683,"Jackson","Rural Jackson"
"394970","394970_3","2","3",25,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","2",0,21,3554,124,3030,0,0,576,0.2263,5.52975,34.70584,-86.10683,"Jackson","Rural Jackson"
"394970","394970_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","3","2",0,21,3554,164,3030,0,0,576,0.2993,5.52975,34.70584,-86.10683,"Jackson","Rural Jackson"
"395057","395057_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,24,1000,227,5500,1,0.2,11454,0.414275,10.0375,33.60481,-86.10585,"Talladega","Lincoln"
"395057","395057_3","2","5",25,13,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,24,1000,5500,5500,0,0,11454,10.0375,10.0375,33.60481,-86.10585,"Talladega","Lincoln"
"395057","395057_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,24,1000,227,5500,1,0.2,11454,0.414275,10.0375,33.60481,-86.10585,"Talladega","Lincoln"
"395057","395057_4","2","5",25,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,24,1000,5500,5500,1,0.2,11454,10.0375,10.0375,33.60481,-86.10585,"Talladega","Lincoln"
"39912","39912_3","2","4",25,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",30,23,791,3890,3890,0,0,8152,7.09925,7.09925,34.13684,-88.01612,"Marion","Hamilton"
"39912","39912_2","1","1",45,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",30,23,791,186,3890,0,0,8152,0.33945,7.09925,34.13684,-88.01612,"Marion","Hamilton"
"39912","39912_4","2","4",25,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",30,23,791,3890,3890,0,0,8152,7.09925,7.09925,34.13684,-88.01612,"Marion","Hamilton"
"39912","39912_1","1","1",45,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",30,23,791,186,3890,1,0.2,8152,0.33945,7.09925,34.13684,-88.01612,"Marion","Hamilton"
"405277","405277_2","1","1",50,52,4,"0","1","4",12,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,3,268,235,5970,1,0.2,12410,0.428875,10.89525,34.67396,-86.05083,"Jackson","Scottsboro"
"405277","405277_1","1","1",50,52,4,"0","1","4",12,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,3,268,235,5970,1,0.2,12410,0.428875,10.89525,34.67396,-86.05083,"Jackson","Scottsboro"
"405277","405277_3","2","5",25,40,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,3,268,5970,5970,0,0,12410,10.89525,10.89525,34.67396,-86.05083,"Jackson","Scottsboro"
"405277","405277_4","2","5",25,20,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,3,268,5970,5970,1,0.2,12410,10.89525,10.89525,34.67396,-86.05083,"Jackson","Scottsboro"
"406562","406562_3","2","5",25,20,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","2","2","2","1","1","2","5","2",3,"1","1","2","2",0,1,5,8580,8580,0,0,9146,15.6585,15.6585,34.67366,-86.0387,"Jackson","Scottsboro"
"406562","406562_2","1","1",40,38,2,"0","1","4",14,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","1","2","2",0,1,5,283,8580,3,0.6,9146,0.516475,15.6585,34.67366,-86.0387,"Jackson","Scottsboro"
"406562","406562_1","1","1",40,38,2,"0","1","4",14,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","2","2",0,1,5,283,8580,1,0.2,9146,0.516475,15.6585,34.67366,-86.0387,"Jackson","Scottsboro"
"407406","407406_1","1","1",65,120,4,"0","1","2",50,"1",1,15,150,0,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","2","2",0,27,2992,73,15460,0,0,312,0.133225,28.2145,32.01468,-86.03008,"Montgomery","Rural Montgomery"
"407406","407406_2","1","1",65,119,4,"0","1","2",65,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","3","1",3,"1","2","2","2",0,27,2992,73,15460,1,0.2,312,0.133225,28.2145,32.01468,-86.03008,"Montgomery","Rural Montgomery"
"407406","407406_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","3","1",3,"1","2","2","2",0,27,2992,166,15460,1,0.2,312,0.30295,28.2145,32.01468,-86.03008,"Montgomery","Rural Montgomery"
"407685","407685_2","1","1",65,117,4,"0","1","2",49,"1",1,14,217,-43,0,0,0,"2","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,6,7900,45,13430,4,0.8,571,0.082125,24.50975,31.97837,-86.02698,"Montgomery","Rural Montgomery"
"407685","407685_1","1","1",65,132,4,"0","1","2",49,"1",1,14,256,-43,1,14,275,"2","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,6,7900,45,13430,5,1,571,0.082125,24.50975,31.97837,-86.02698,"Montgomery","Rural Montgomery"
"407685","407685_4","2","5",55,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,6,7900,237,13430,0,0,571,0.432525,24.50975,31.97837,-86.02698,"Montgomery","Rural Montgomery"
