LegID,LegType,LegRtType,LegSpeed,LegWidth,NumLanes,MergeLanes,PaveType,MedType,MedWidth,LegTCType,LTLanes,LTWidth,LTLnLength,LTOffset,RTLanes,RTWidth,RTLnLength,RTChannel,RTMoveCtrl,PedCross,Rumble,OneWay,TurnProhib,SightLt,SightRt,IntCat,AreaType,NumberLegs,IntTCType,Lighting,Terrain,Offset,OffsetDist,SkewAngle,NextPIDist,AADT,IntAADT,5YrCrashCount,1YrCrashCount
373064_1,1,1,55,127,6,0,1,2,42,1,1,14,192,-42,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,1,2,0,1,0,41690,41690,4,0.8
373064_2,1,1,55,128,6,0,1,2,43,1,1,13,211,-42,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,1,2,0,1,0,41690,41690,6,1.2
373064_3,2,5,25,67,1,0,1,3,22,2,1,12,69,0,1,12,20,1,2,1,2,2,1,2,2,7,2,3,1,1,1,2,0,1,0,<Null>,41690,4,0.8
378523_1,1,1,65,116,4,0,1,2,46,1,1,16,171,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,5,740,5980,5980,0,0
378523_2,1,1,65,133,4,0,1,2,64,1,0,0,0,0,1,12,92,3,3,1,2,2,1,3,2,3,1,3,1,2,2,2,0,5,740,5980,5980,1,0.2
378523_3,2,3,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,3,1,3,1,2,2,2,0,5,740,3640,5980,2,0.4
378690_1,1,1,65,118,4,0,1,2,50,1,1,15,140,-42,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,2,740,5980,5980,4,0.8
378690_2,1,1,65,132,4,0,1,2,46,1,1,16,152,-42,1,12,137,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,2,740,5980,5980,2,0.4
378690_3,2,3,45,22,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,2,740,<Null>,5980,3,0.6
378690_4,2,3,45,22,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,2,740,730,5980,1,0.2
392890_1,1,1,65,132,4,0,1,2,62,1,1,14,249,-48,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,32,1120,11180,11180,2,0.4
392890_2,1,1,65,130,4,0,1,2,62,1,1,14,253,-48,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,32,1120,11180,11180,2,0.4
392890_3,2,5,25,14,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,32,1120,<Null>,11180,0,0
392890_4,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,32,1120,<Null>,11180,0,0
393027_1,1,1,55,129,4,0,1,2,56,1,1,12,162,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,23,2458,11470,11470,0,0
393027_2,1,1,55,129,4,0,1,2,75,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,23,2458,11470,11470,0,0
393027_3,2,5,25,19,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,2,2,0,23,2458,<Null>,11470,0,0
393235_1,1,5,70,23,1,0,1,1,0,2,0,0,0,0,1,12,466,1,1,1,2,1,1,2,2,9,2,4,1,1,2,2,0,26,376,4070,7350,0,0
393235_2,1,5,70,15,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,2,4,1,1,2,2,0,26,376,2500,7350,0,0
393235_3,2,1,55,59,4,0,1,1,0,1,1,13,102,0,0,0,0,2,1,1,2,2,2,2,2,9,2,4,1,1,2,2,0,26,376,7350,7350,0,0
393235_4,2,1,55,72,4,1,1,4,13,1,0,0,0,0,0,0,0,1,1,1,2,2,3,2,2,9,2,4,1,1,2,2,0,26,376,7350,7350,0,0
393327_1,1,5,65,18,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,9,2,4,1,1,2,2,0,7,153,3980,7350,0,0
393327_2,1,5,65,18,1,0,1,1,0,2,0,0,0,0,0,0,0,2,1,1,2,1,1,2,3,9,2,4,1,1,2,2,0,7,153,1740,7350,0,0
393327_3,2,1,35,83,4,1,1,5,13,1,0,0,0,0,1,15,0,2,3,1,2,2,3,3,3,9,2,4,1,1,2,2,0,7,153,7350,7350,0,0
393327_4,2,1,35,60,4,0,1,1,0,1,1,12,81,0,0,0,0,1,1,1,2,2,2,2,2,9,2,4,1,1,2,2,0,7,153,7350,7350,0,0
394970_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,2,0,21,3554,3030,3030,0,0
394970_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,2,0,21,3554,3030,3030,0,0
394970_3,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,2,0,21,3554,210,3030,0,0
394970_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,2,0,21,3554,210,3030,0,0
395057_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,24,1000,5500,5500,1,0.2
395057_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,24,1000,5500,5500,1,0.2
395057_3,2,5,25,13,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,24,1000,<Null>,5500,0,0
395057_4,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,24,1000,<Null>,5500,1,0.2
39912_1,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,30,23,791,3890,3890,1,0.2
39912_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,30,23,791,3890,3890,0,0
39912_3,2,4,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,30,23,791,<Null>,3890,0,0
39912_4,2,4,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,30,23,791,<Null>,3890,0,0
405277_1,1,1,50,52,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,3,268,5970,5970,1,0.2
405277_2,1,1,50,52,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,3,268,5970,5970,1,0.2
405277_3,2,5,25,40,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,3,268,<Null>,5970,0,0
405277_4,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,3,268,<Null>,5970,1,0.2
406562_1,1,1,40,38,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,2,2,0,1,5,8580,8580,1,0.2
406562_2,1,1,40,38,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,2,2,0,1,5,8580,8580,3,0.6
406562_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,1,2,5,2,3,1,1,2,2,0,1,5,<Null>,8580,0,0
407406_1,1,1,65,120,4,0,1,2,50,1,1,15,150,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,27,2992,15460,15460,0,0
407406_2,1,1,65,119,4,0,1,2,65,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,27,2992,15460,15460,1,0.2
407406_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,2,2,0,27,2992,308,15460,1,0.2
407685_1,1,1,65,132,4,0,1,2,49,1,1,14,256,-43,1,14,275,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,6,7900,13430,13430,5,1
407685_2,1,1,65,117,4,0,1,2,49,1,1,14,217,-43,0,0,0,2,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,6,7900,13430,13430,4,0.8
407685_3,2,1,55,23,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,6,7900,630,13430,1,0.2
407685_4,2,5,55,18,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,6,7900,600,13430,0,0
407754_1,1,5,65,18,1,0,2,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,2,4,1,2,2,2,0,26,1799,1520,4110,0,0
407754_2,1,5,65,15,1,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,2,4,1,2,2,2,0,26,1799,670,4110,0,0
407754_3,2,1,35,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,2,9,2,4,1,2,2,2,0,26,1799,4110,4110,0,0
407754_4,2,1,35,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,2,4,1,2,2,2,0,26,1799,4110,4110,0,0
407832_1,1,5,70,15,1,0,2,1,0,2,0,0,0,0,0,0,0,1,2,1,2,1,1,2,2,9,2,4,1,2,1,2,0,51,823,590,4100,0,0
407832_2,1,5,70,17,1,0,2,1,0,5,0,0,0,0,0,0,0,2,1,1,2,1,1,3,3,9,2,4,1,2,1,2,0,51,823,630,4100,0,0
407832_3,2,1,35,23,2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,2,2,2,3,9,2,4,1,2,1,2,0,51,823,4100,4100,0,0
407832_4,2,1,35,23,2,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1,2,2,3,3,2,9,2,4,1,2,1,2,0,51,823,4100,4100,0,0
408185_1,1,1,40,40,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,2,0,64,173,10470,10470,3,0.6
408185_2,1,1,40,40,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,2,0,64,173,10470,10470,1,0.2
408185_3,2,5,30,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,2,0,64,173,<Null>,10470,4,0.8
408185_4,2,5,30,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,2,0,64,173,<Null>,10470,1,0.2
414350_1,1,2,35,52,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,4,20,19560,19560,17,3.4
414350_2,1,2,35,52,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,4,20,19560,19560,20,4
414350_3,2,5,25,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,4,20,840,19560,20,4
417265_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,9,2058,4150,4150,0,0
417265_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,9,2058,4150,4150,0,0
417265_3,2,5,25,21,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,9,2058,<Null>,4150,0,0
417674_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,15,42,437,11950,11950,2,0.4
417674_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,15,42,437,11950,11950,1,0.2
417674_3,2,5,25,15,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,15,42,437,<Null>,11950,1,0.2
417674_4,2,5,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,1,15,42,437,<Null>,11950,1,0.2
417706_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,1,2,1,1,67,39,2278,4150,4150,0,0
417706_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,1,2,1,1,67,39,2278,4150,4150,0,0
417706_3,2,5,25,26,2,0,3,1,0,4,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,1,2,1,1,67,39,2278,<Null>,4150,1,0.2
417706_4,2,4,25,20,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,1,2,1,1,67,39,2278,<Null>,4150,2,0.4
417751_1,1,1,55,27,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,2,2,0,9,437,11950,11950,1,0.2
417751_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,2,2,0,9,437,11950,11950,3,0.6
417751_3,2,5,25,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,2,2,0,9,437,<Null>,11950,0,0
419971_1,1,1,50,97,6,0,1,2,17,1,1,13,152,-20,0,0,0,1,1,3,2,2,1,2,2,8,2,4,2,1,2,2,0,8,327,30380,30380,3,0.6
419971_2,1,1,50,98,7,0,1,2,6,1,1,12,122,-20,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,8,327,30380,30380,5,1
419971_3,2,5,15,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,8,2,4,2,1,2,2,0,8,327,<Null>,30380,6,1.2
419971_4,2,5,15,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,8,2,4,2,1,2,2,0,8,327,<Null>,30380,3,0.6
430909_1,1,5,70,17,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,1,4,1,1,1,2,0,38,1092,2850,6570,0,0
430909_2,1,5,70,13,1,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,1,1,2,2,9,1,4,1,1,1,2,0,38,1092,1100,6570,0,0
430909_3,2,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,3,3,1,2,2,3,3,2,9,1,4,1,1,1,2,0,38,1092,6570,6570,0,0
430909_4,2,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,1,4,1,1,1,2,0,38,1092,6570,6570,0,0
430933_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,7,11,352,11490,11490,4,0.8
430933_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,7,11,352,11490,11490,5,1
430933_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,7,11,352,<Null>,11490,0,0
430933_4,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,7,11,352,<Null>,11490,0,0
431257_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,3,3,1,2,2,1,3,2,5,2,3,1,2,2,2,0,0,370,11790,11790,4,0.8
431257_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,0,370,11790,11790,1,0.2
431257_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,2,2,2,0,0,370,<Null>,11790,1,0.2
433173_1,1,1,40,47,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,2,1,3,2,3,1,3,1,1,1,2,0,11,460,8080,8080,1,0.2
433173_2,1,1,40,47,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,1,1,2,0,11,460,8080,8080,0,0
433173_3,2,4,25,16,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,1,1,2,0,11,460,<Null>,8080,0,0
433419_1,1,1,40,47,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,2,1,2,2,4,1,4,2,1,1,2,0,12,163,8080,8080,1,0.2
433419_2,1,1,40,47,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,2,0,12,163,8080,8080,1,0.2
433419_3,2,4,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,2,0,12,163,<Null>,8080,2,0.4
433419_4,2,4,25,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,2,0,12,163,<Null>,8080,0,0
434791_1,1,1,40,44,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,10,20,430,8080,8080,1,0.2
434791_2,1,1,40,44,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,10,20,430,8080,8080,1,0.2
434791_3,2,4,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,10,20,430,<Null>,8080,2,0.4
434791_4,2,4,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,10,20,430,<Null>,8080,0,0
434806_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,66,15,741,13810,13810,8,1.6
434806_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,66,15,741,13810,13810,4,0.8
434806_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,66,15,741,<Null>,13810,1,0.2
434806_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,66,15,741,<Null>,13810,0,0
435186_1,1,2,70,16,1,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,1,4,1,1,2,2,0,3,151,2160,7040,0,0
435186_2,1,2,70,16,1,0,2,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,1,4,1,1,2,2,0,3,151,950,7040,0,0
435186_3,2,1,55,36,2,0,1,1,0,1,1,15,135,0,0,0,0,1,1,1,2,2,2,2,3,9,1,4,1,1,2,2,0,3,151,7040,7040,0,0
435186_4,2,1,55,36,2,0,1,3,15,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,2,9,1,4,1,1,2,2,0,3,151,7040,7040,0,0
435787_1,1,1,40,44,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,1,1,2,0,28,256,9090,9090,1,0.2
435787_2,1,1,40,44,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,1,1,2,0,28,256,9090,9090,0,0
435787_3,2,4,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,1,1,2,0,28,256,<Null>,9090,0,0
438022_1,1,1,45,48,3,0,1,4,15,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,2,2,0,17,421,14490,14490,0,0
438022_2,1,1,45,38,2,0,1,4,15,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,2,2,0,17,421,14490,14490,1,0.2
438022_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,2,2,0,17,421,<Null>,14490,1,0.2
438648_1,1,1,30,38,2,0,1,1,0,1,1,14,102,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,1,1,1,1,11,3,512,11240,11240,4,0.8
438648_2,1,1,30,40,2,0,1,1,0,1,1,13,71,0,0,0,0,1,1,2,2,2,1,2,2,6,2,4,1,1,1,1,11,3,512,11240,11240,0,0
438648_3,2,4,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,6,2,4,1,1,1,1,11,3,512,<Null>,11240,2,0.4
438648_4,2,4,25,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,2,1,1,2,2,6,2,4,1,1,1,1,11,3,512,<Null>,11240,0,0
440940_1,1,1,30,34,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,0,989,8820,8820,4,0.8
440940_2,1,1,30,31,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,0,989,8820,8820,7,1.4
440940_3,2,4,25,27,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,1,2,0,0,989,<Null>,8820,3,0.6
441319_1,1,1,45,90,4,0,1,5,21,1,1,13,117,-21,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,30,41,1646,21800,21800,2,0.4
441319_2,1,1,45,90,4,0,1,2,21,1,1,13,143,-21,1,12,0,3,3,1,2,2,1,2,2,8,2,4,2,1,1,1,30,41,1646,21800,21800,3,0.6
441319_3,2,4,25,30,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,8,2,4,2,1,1,1,30,41,1646,<Null>,21800,2,0.4
441319_4,2,4,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,30,41,1646,<Null>,21800,0,0
441502_1,1,1,45,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,6,1047,7640,7640,1,0.2
441502_2,1,1,45,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,6,1047,7640,7640,11,2.2
441502_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,6,1047,<Null>,7640,0,0
44398_1,1,1,55,23,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,6,2,2,2,0,27,217,5180,5180,0,0
44398_2,1,1,55,23,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,6,2,2,2,0,27,217,5180,5180,1,0.2
44398_3,2,4,25,23,2,0,1,1,0,4,0,0,0,0,0,0,0,1,1,1,2,2,1,3,3,5,2,3,6,2,2,2,0,27,217,<Null>,5180,0,0
444831_1,1,1,45,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,1,2,0,4,790,6000,6000,1,0.2
444831_2,1,1,45,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,1,2,0,4,790,6000,6000,4,0.8
444831_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,1,2,0,4,790,<Null>,6000,4,0.8
444831_4,2,5,35,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,1,2,0,4,790,<Null>,6000,1,0.2
446354_1,1,1,45,100,4,0,1,2,19,1,1,13,181,-18,1,12,0,1,1,1,2,2,1,3,2,7,2,3,1,1,1,2,0,7,173,22320,22320,3,0.6
446354_2,1,1,45,86,4,0,1,5,6,1,2,29,67,-18,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,1,2,0,7,173,22320,22320,9,1.8
446354_3,2,4,35,40,1,0,1,1,0,2,1,12,0,0,1,12,194,1,2,1,2,2,1,2,2,7,2,3,1,1,1,2,0,7,173,2800,22320,12,2.4
446495_1,1,1,45,92,4,0,1,2,22,1,1,13,148,-21,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,26,694,17800,17800,11,2.2
446495_2,1,1,45,92,4,0,1,3,23,1,1,12,55,-21,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,26,694,17800,17800,2,0.4
446495_3,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,26,694,<Null>,17800,11,2.2
446495_4,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,26,694,<Null>,17800,5,1
448448_1,1,1,35,96,6,0,1,2,8,1,1,10,124,-9,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,6,585,35700,35700,4,0.8
448448_2,1,1,35,96,6,0,1,2,8,1,1,10,126,-9,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,6,585,35700,35700,4,0.8
448448_3,2,5,25,29,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,8,2,4,2,1,2,2,0,6,585,<Null>,35700,0,0
448448_4,2,5,25,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,8,2,4,2,1,2,2,0,6,585,<Null>,35700,2,0.4
448539_1,1,1,35,112,6,0,1,2,40,1,0,0,0,0,0,0,0,1,1,2,2,2,1,2,3,7,2,3,1,1,2,2,0,3,477,35700,35700,0,0
448539_2,1,1,35,105,6,0,1,2,40,1,0,0,0,0,0,0,0,1,1,2,2,2,1,3,2,7,2,3,1,1,2,2,0,3,477,35700,35700,3,0.6
448539_3,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,7,2,3,1,1,2,2,0,3,477,<Null>,35700,3,0.6
449954_1,1,1,35,100,6,0,1,5,17,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,1,364,39600,39600,4,0.8
449954_2,1,1,35,100,6,0,1,2,10,1,1,11,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,1,364,39600,39600,10,2
449954_3,2,5,25,27,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,1,364,<Null>,39600,1,0.2
